sentence_column_name|tag_column_name
INTERNET BUSINESS NEWS - -_ 1995-2006 M2 COMMUNICATIONS LTD Som en del av ett försök att skydda användare av sin Internetbanktjänst har Barclays Bank meddelat att de kommer att rekommendera F-Secure Internet Security till sina kunder.|1
`` Det kommer inte att hända över en natt.|1
Den 25 augusti 2009 var Sampos ägarandel i Nordea 19,45 %.|1
Aker Yards Finland kommer att börja använda kinesiska underleverantörer på sina finska varv.|1
Veidekke, med huvudkontor i Oslo, Norge, är en skandinavisk bygg- och fastighetsutvecklingskoncern med cirka 6 350 anställda i Norge, Sverige och Danmark, med en årlig omsättning på 16,4 miljarder NOK.|1
Siffran inkluderar förändringen av fastighetsbeståndets verkliga värde, 26,2 miljoner euro.|1
Betalningen av 2,779 miljoner litas i ränta på ett långfristigt lån från Ragutis majoritetsägare, Estlands A. Le Coq, bidrog också till förlusterna.|0
F-Secure rapporterade att: - Det första halvåret av 2008 har sett ett växande antal riktade attacker mot skadlig programvara på individer, företag och organisationer.|1
Som världsledande inom utveckling av UV-teknik för kommunalt avloppsvatten, dricksvatten och industriella vattenreningssystem var Trojan Technologies en logisk partner i att förse W+Ærtsil+Æ med UV-teknik för behandling av barlastvatten.|1
Technopolis planerar att i etapper utveckla en yta på inte mindre än 100 000 kvadratmeter för att vara värd för företag som arbetar med datorteknik och telekommunikation, heter det i uttalandet.|1
De nya aktierna ger rätt till utdelning för räkenskapsåret 2006 .|1
Bara den här gången har Nokia, Indiens största MNC, letat efter ett ämne som kan sätta igång en miljon tillvägagångssätt &quot;Kreativitet på tillväxtmarknader&quot;.|1
Köparen strävar efter att på så sätt stärka sin position i Danmark, sa Martela Groups vd Heikki Martela.|2
F-Secure Internet Security 2010 är en säkerhetstjänst för att surfa på webben, nätbanker och shoppa, e-post och andra onlineaktiviteter.|1
Rörelseresultatet var 24,5 miljoner euro, en ökning från 23,0 miljoner euro.|2
`` Flexen är ett litet pris att betala för nöjda långivare. &#39;&#39;|1
Medarbetarförhandlingarna ska behandla åtgärder som behövs för att anpassa verksamheten till den nuvarande produktionssituationen.|1
Pohjola kan öka sin andel till 45 % 2013 .|1
Med 112 anställda i Finland och 280 utomlands, noterade enheten första kvartalet 2007 en försäljning på 8,6 miljoner euro, med en rörelseförlust på 1,6 miljoner euro.|0
FinancialWire ( tm ) , i samarbete med Investrend Broadcast Syndicate , tillhandahåller även kompletta , dagliga konferenssamtal och webbsändningsscheman som en tjänst till aktieägare och investerare via FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .|1
8 maj 2009 - Den finska tillverkaren av vätskehanteringsprodukter och diagnostiska testsystem Biohit Oyj ( HEL : BIOBV ) meddelade idag ( 8 maj 2009 ) att nettoförlusten minskade till 0,1 miljoner euro (0,14 miljoner USD ) för första kvartalet 2009 från 0 euro ,4 m för samma period 2008 .|2
Mexikos federala transport- och kommunikationsminister har tilldelat Poyry och dess mexikanska partner Sintra ett konsultkontrakt i samband med förortsjärnvägen Buenavista-Cuautitlan.|2
Enligt den ursprungliga fusionsplanen skulle Scanfil få 79 % av aktierna i den sammanslagna verksamheten.|1
Produktleveranserna kommer inte att avbrytas, sa raffinören och gav inga ekonomiska detaljer.|1
Skillnaden kan förklaras av att två rederier har slutat verka i Finska viken.|1
Utbyggnaden ska vara klar under hösten 2009 .|1
Nettoomsättningen för Kyros huvudsakliga affärsområde, Glaston Technologies, en tillverkare av glasbearbetningsmaskiner, minskade till 161,5 miljoner euro från 164,1 miljoner euro i januari-september 2005.|0
En talesman sa: `` Livsmedelsbutikscentret, som är föremål för råd och lokalt stöd, kan bestå av en stormarknad eller mindre butik och andra nischade butiker, och detta kommer att stärkas efter samråd med rådet och lokalsamhället angående lämpliga användningsområden och innehavare. &#39;&#39;|1
Arto Ryymin, född 1964, kommer att ersätta Juhani Kaisanlahti som har arbetat som tillförordnad EVP, Healthcare &amp; Welfare sedan augusti 2007.|1
Vår rapport för konserverad mat i Finland ger en omfattande guide till marknadens storlek och form på nationell nivå.|1
`` Vi ser att marknaden fortsätter att vara snäv inom journalpapper och vårt mål är att avsluta affärerna i slutet av året. &#39;&#39;|0
Kontraktet innebär att renovera badrummen i 189 enheter samt att röra om deras vatten- och avloppsrör.|1
3 februari 2011 - Den finska leverantören av bredbandsdatakommunikationssystem Teleste Oyj HEL: TLT1V sa i går att dess nettovinst ökade till 4,8 miljoner euro 2010 från 416 000 euro 2009 och hävde sitt utdelningsförslag.|2
`` CHF är en fantastisk produkt.|2
USA:s fabriksproduktion minskar oväntat under sträng vinter.|0
TikTok börjar testa shopping i appar för att utmana Facebook|1
i Finland Finska läkemedelsföretaget Orion Corporation OMX Helsinki: ORNAV meddelade onsdagen den 7 januari att de har avslutat sina personalförhandlingar i Finland och kommer att minska antalet anställda med 205 personer.|0
Produktionsläget har nu förbättrats.|2
Den nya fabriksmodellen och omorganisationerna skulle minska Nokian Tyres kostnader i fabriken med 30 miljoner EUR (38,7 miljoner USD).|2
Företaget upprepar sina utsikter för 2009 .|1
Företaget redovisade intäkter på E658,1 miljoner under räkenskapsåret som avslutades december 2007 , en ökning med 23 % jämfört med 2006 .|2
HELSINKI AFX-KCI Konecranes sa att de har höjt sin andel i MMH Holdings Inc, ägaren till USA-baserade Morris Materials Handling, till 90,9 pct från 74,5 pct.|2
Försäljningspriset avslöjades inte.|1
Försäljningen av matpotatisverksamheten är en del av Raisios plan för att effektivisera och förtydliga sin affärsverksamhet.|1
Det estniska telekomföretaget Elisas kundnummer överstiger 400 000 TALLINN, 22 oktober, BNS - Det estniska telekommunikationsföretaget Elisa vann cirka 50 000 nya kunder under de nio månaderna i år, vilket innebär att antalet uppgår till 401 800 i slutet av september, sade företaget.|2
Koncernen har som mål att öka sin nettoomsättning och jämförbara rörelseresultat under 2006 .|2
Den finska utvecklaren av finansiella lösningar Basware Corporation ( OMX Helsinki BAS1V ) sa tisdagen ( 23 september ) att de kommer att leverera en komplett Invoice Automation - lösning till en stor amerikansk ingenjörs - , konstruktions - och teknisk serviceorganisation .|2
De flesta av de permanenta uppsägningarna kommer att ske inom plywood- och sågade trävaror i det finska företagets verksamhet vid flera inhemska bruk, där det tidigare i år tillfälligt sade upp cirka 1 200 arbetare för att spara kostnader.|0
Avtalet gäller i fyra år.|1
Resultatet före skatt var 4,0 miljoner euro, en minskning från 4,9 miljoner euro.|0
Bolaget kan delas upp i två delar under de kommande månaderna, där Essent äger och driver produktion och leverans och Enexis äger och driver nätet.|1
Som sådan har utrymmet blonda trägolv (till skillnad från resten av butiken) och en särskilt skandinavisk atmosfär.|1
UPM:s mål är att säkra Botnias strategiska utveckling och investeringar.|1
GeoSolutions-teamet tillhandahåller vidare en spännande ny teknik som kombinerar GPS- och mobilbaserad teknik tillsammans med internetbaserade sociala nätverk.|1
En taleskvinna för Apple sa att företaget avböjde att kommentera.|1
Den finska skogsmaskinstillverkaren Ponsses omsättning ökade till 51,3 miljoner euro under första kvartalet 2010 från 37,5 miljoner euro under motsvarande period 2009.|2
JP Morgan förväntar sig att Scala kommer att sänka Nobel Biocares tillväxtprognos för 2007 från den nuvarande vägledningen på 23-25 pct, såväl som rörelsemarginalmålet från nuvarande 34-35 pct.|0
Förutsättningen för att ingå i programmet och för erhållande av eventuella vinster är att nyckelpersoner maximalt förvärvar aktier i Aspo till det belopp som styrelsen i förväg bestämt.|1
Koncernens rörelseresultat exklusive engångsposter var 30,6 miljoner euro, en ökning från 29,6 miljoner euro ett år tidigare.|2
Kemiras partner i projektet är St. Petersburg Water Works.|1
Beställningens värde är 700 000 EUR.|1
Malaysias affärsgrupper fruktar att en fullständig lockdown kommer att vara förödande.|0
Kesko erbjuder Hilton att öppna ett hotell på Kalinisky-prospektet i en 18 000 kvadratmeter stor byggnad på grund av dessa svårigheter.|1
Affären förväntas slutföras nästa vår.|1
Vi tillför ett nytt, engagerat ledarskap och affärsmässigt och strategiskt kunnande till företaget som vi köper.|1
GeoSentrics flaggskeppsprodukt är GyPSii-plattformen, som använder banbrytande mjukvaruteknik för geolokalisering för att koppla människor till människor och människor till platser med nya och spännande sociala gemenskaper och platsspecifika tjänster.|1
Under första kvartalet 2008 uppgick Sacanfils omsättning till 50,0 miljoner euro och rörelsevinsten till 4,7 miljoner euro.|1
Investeringsvolymen i projektets två faser uppskattas till 300 miljoner USD (215,03 miljoner EUR).|1
Försäljningen av Savcor FACE till Cencorp kommer att resultera i en vinst eller förlust som ännu inte kan fastställas på grund av faktorer inklusive värderingen av de vederlagsandelar som ska erhållas och rådande valutakurser.|1
I Finland erbjuder Martela en heltäckande tjänst som kan täcka hela förändringsprocessen från första inventering och design till borttagning och underhåll.|1
Det nyligen färdigställda Allure of the Seas och dess identiska systerfartyg, Oasis of the Seas, som färdigställdes förra året är världens största kryssningsfartyg.|1
Tikkurila förvärvade en majoritetsandel i Kolorit Paints hösten 2004 .|1
Storbritannien tar steg för att klassificera &quot;gröna&quot; investeringar|1
Efter försäljningen kommer Outokumpus andel av teknologienheten att minska till cirka 12-20 procent.|1
Rörelsevinsten uppgick till 825 miljoner euro , en ökning från 763 miljoner euro 2004 .|2
Företagets nettovinst för tredje kvartalet minskade dock till 1,4 miljoner euro från 1,5 miljoner euro för motsvarande period 2009 .|0
Byline: Tim Moran Mobiltelefonjätten Nokia Corp. erbjuder 8,1 miljarder dollar till leverantören av digitala kartor NAVTEQ Corp. i Chicago.|1
`` Resten av veckans inspelningar av Jimmy Kimmel Live har ställts in tills han är på fötter igen.|1
Kontraktet handlades till en rekordnivå på 50 200 $ per ton den 24 april.|1
`` Köpet av verksamheten är en del av YIT:s strategi att utöka sitt utbud av byggsystemtjänster geografiskt. &#39;&#39;|2
I Finland återvinns 71 % av papper och kartong.|1
Som ett alternativ till aktiebytet erbjuder Panostaja ett fullt kontantvederlag till ett värde av 1,27 euro $ 1,7 per aktie.|1
I ett separat meddelande till Helsingforsbörsen avslöjade Atria att bolagets vinster för tredje kvartalet sjönk från 13,9 miljoner euro under tredje kvartalet förra året till 12,7 miljoner euro under årets tredje kvartal.|0
Resten av dess intäkter kommer från teknikavtal med andra företag, sa InterDigital.|1
Investeringen kommer att vara värd cirka 100 miljoner euro.|1
Anläggningen är planerad att stå färdig i slutet av februari 2007 med överlämnande av vissa områden i januari. Två andra leverantörer av Nokia - Aspocomp Group Oyj och Perlos - har meddelat sina planer på att etablera fabriker i Nokia-komplexet. Tillsammans kommer de att investera 365 miljoner Rs.|1
I Finland slog snöstormar ner träd på kraftledningar och bröt elektriciteten för cirka 2 000 hushåll.|0
`` Min fru ser fram emot att få en lönecheck igen, &#39;&#39; skämtade han nyligen när en sexknops ström virvlade runt hans förankrade och hårt sponsrade jetsläde.|1
Den finska komponentleverantören Componenta Corporation ( OMX Helsinki : CTH1V ) rapporterade tisdagen ( 15 juli ) ett rörelseresultat på 46 ,2 miljoner euro på en nettoomsättning på 386 ,0 miljoner euro för räkenskapsperioden januari-juni 2008 .|1
Efter renoveringen är den största formlinjen i Orhangazi-gjuteriet den modernaste linjen i Europa.|2
Global Markets Directs Pohjola Bank Abp - Financial Analysis Review är en djupgående finansiell analys av Pohjola Bank Abp. .|1
Som ett inhemskt företag är Best-In redan nära finska hundägare.|2
LONDON ICIS - Tikkurila har slutfört försäljningen av sin pulverlackeringsverksamhet till det finska industrilackeringsföretaget Teknos Group, uppgav det finska företaget för dekorativa färger på onsdagen.|1
Ett samförståndsavtal om samarbete mellan det finska globala kemiföretaget KEMIRA och Vietnam National Chemicals Group ( Vinachem ) undertecknades vid detta tillfälle .|2
I affären ingår även ett tioårigt underhållsavtal.|1
effektiviseringsåtgärder 20 januari 2010 - Finska pappers- och presentåterförsäljaren Tiimari HEL: TII1V sa idag att de kommer att fortsätta att förbättra sin operativa effektivitet genom att fokusera på sin lönsamma kärnverksamhet.|2
Nokia Siemens Networks har kämpat för att göra vinst under de senaste två åren.|0
Finska Cargotecs Kalmar, affärsområdet som tillhandahåller lösningar för containerhantering, har fått en order på ytterligare tio E-One RTG-portalkranar med gummidäck från Saigon Newport Company SNP, i Vietnam.|2
Det finska fastighetsinvesteringsbolaget Interavanti Oyj sade på måndagen (22 september) att man har gått med på att sälja sitt 65 % ägande i det finska biljettserviceföretaget Lippupiste Oy till CTS Eventim AG (56,1 %) och till verkställande direktören för Lippupiste Oj .|1
Företaget sa att Offshore-segmentet stod för 43 % av de totala beställningarna av marinmotorer för perioden juli-september 2010, Merchant 33 %, Specialfartyg 18 %, och Cruise and Ferry, och Ship Design – 2 % respektive 3 %.|1
